"module name","license","repository"
"csso@5.0.5","MIT","https://github.com/css/csso"
"csstype@3.2.3","MIT","https://github.com/frenic/csstype"
"cytoscape-cose-bilkent@4.1.0","MIT","https://github.com/cytoscape/cytoscape.js-cose-bilkent"
"cytoscape-fcose@2.2.0","MIT","https://github.com/iVis-at-Bilkent/cytoscape.js-fcose"
"cytoscape@3.33.1","MIT","https://github.com/cytoscape/cytoscape.js"
"d3-array@2.12.1","BSD-3-Clause","https://github.com/d3/d3-array"
"d3-array@3.2.4","ISC","https://github.com/d3/d3-array"
"d3-axis@3.0.0","ISC","https://github.com/d3/d3-axis"
"d3-brush@3.0.0","ISC","https://github.com/d3/d3-brush"
"d3-chord@3.0.1","ISC","https://github.com/d3/d3-chord"
"d3-color@3.1.0","ISC","https://github.com/d3/d3-color"
"d3-contour@4.0.2","ISC","https://github.com/d3/d3-contour"
"d3-delaunay@6.0.4","ISC","https://github.com/d3/d3-delaunay"
"d3-dispatch@3.0.1","ISC","https://github.com/d3/d3-dispatch"
"d3-drag@3.0.0","ISC","https://github.com/d3/d3-drag"
"d3-dsv@3.0.1","ISC","https://github.com/d3/d3-dsv"
"d3-ease@3.0.1","BSD-3-Clause","https://github.com/d3/d3-ease"
"d3-fetch@3.0.1","ISC","https://github.com/d3/d3-fetch"
"d3-force@3.0.0","ISC","https://github.com/d3/d3-force"
"d3-format@3.1.2","ISC","https://github.com/d3/d3-format"
"d3-geo@3.1.1","ISC","https://github.com/d3/d3-geo"
"d3-hierarchy@3.1.2","ISC","https://github.com/d3/d3-hierarchy"
"d3-interpolate@3.0.1","ISC","https://github.com/d3/d3-interpolate"
"d3-path@1.0.9","BSD-3-Clause","https://github.com/d3/d3-path"
"d3-path@3.1.0","ISC","https://github.com/d3/d3-path"
"d3-polygon@3.0.1","ISC","https://github.com/d3/d3-polygon"
"d3-quadtree@3.0.1","ISC","https://github.com/d3/d3-quadtree"
"d3-random@3.0.1","ISC","https://github.com/d3/d3-random"
"d3-sankey@0.12.3","BSD-3-Clause","https://github.com/d3/d3-sankey"
"d3-scale-chromatic@3.1.0","ISC","https://github.com/d3/d3-scale-chromatic"
"d3-scale@4.0.2","ISC","https://github.com/d3/d3-scale"
"d3-selection@3.0.0","ISC","https://github.com/d3/d3-selection"
"d3-shape@1.3.7","BSD-3-Clause","https://github.com/d3/d3-shape"
"d3-shape@3.2.0","ISC","https://github.com/d3/d3-shape"
"d3-time-format@4.1.0","ISC","https://github.com/d3/d3-time-format"
"d3-time@3.1.0","ISC","https://github.com/d3/d3-time"
"d3-timer@3.0.1","ISC","https://github.com/d3/d3-timer"
"d3-transition@3.0.1","ISC","https://github.com/d3/d3-transition"
"d3-zoom@3.0.0","ISC","https://github.com/d3/d3-zoom"
"d3@7.9.0","ISC","https://github.com/d3/d3"
"dagre-d3-es@7.0.13","MIT","https://github.com/tbo47/dagre-es"
"data-uri-to-buffer@4.0.1","MIT","https://github.com/TooTallNate/node-data-uri-to-buffer"
"dataloader@2.2.3","MIT","https://github.com/graphql/dataloader"
"date-fns@4.1.0","MIT","https://github.com/date-fns/date-fns"
"dayjs@1.11.19","MIT","https://github.com/iamkun/dayjs"
"debounce@1.2.1","MIT","https://github.com/component/debounce"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug"
"debug@4.3.4","MIT","https://github.com/debug-js/debug"
"debug@4.4.3","MIT","https://github.com/debug-js/debug"
"decimal.js@10.6.0","MIT","https://github.com/MikeMcl/decimal.js"
"decode-named-character-reference@1.0.2","MIT","https://github.com/wooorm/decode-named-character-reference"
"decode-uri-component@0.2.2","MIT","https://github.com/SamVerschueren/decode-uri-component"
"decode-uri-component@0.4.1","MIT","https://github.com/SamVerschueren/decode-uri-component"
"dedent@1.7.1","MIT","https://github.com/dmnd/dedent"
"deep-eql@5.0.2","MIT","https://github.com/chaijs/deep-eql"
"deep-object-diff@1.1.9","MIT","https://github.com/mattphillips/deep-object-diff"
"deepmerge@4.3.1","MIT","https://github.com/TehShrike/deepmerge"
"default-browser-id@5.0.1","MIT","https://github.com/sindresorhus/default-browser-id"
"default-browser@5.5.0","MIT","https://github.com/sindresorhus/default-browser"
"defaults@1.0.4","MIT","https://github.com/sindresorhus/node-defaults"
"define-lazy-prop@2.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"define-lazy-prop@3.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop"
"delaunator@5.0.1","ISC","https://github.com/mapbox/delaunator"
"depd@1.1.2","MIT","https://github.com/dougwilson/nodejs-depd"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd"
"dependency-graph@0.11.0","MIT","https://github.com/jriecken/dependency-graph"
"dequal@2.0.3","MIT","https://github.com/lukeed/dequal"
"destroy@1.2.0","MIT","https://github.com/stream-utils/destroy"
"detect-indent@6.1.0","MIT","https://github.com/sindresorhus/detect-indent"
"detect-libc@2.1.2","Apache-2.0","https://github.com/lovell/detect-libc"
"detect-node-es@1.1.0","MIT","https://github.com/thekashey/detect-node"
"detect-node@2.1.0","MIT","https://github.com/iliakan/detect-node"
"devlop@1.1.0","MIT","https://github.com/wooorm/devlop"
"dfa@1.2.0","MIT","https://github.com/devongovett/dfa"
"diff@4.0.4","BSD-3-Clause","https://github.com/kpdecker/jsdiff"
"dingbat-to-unicode@1.0.1","BSD-2-Clause","https://github.com/mwilliamson/dingbat-to-unicode"
"dir-glob@3.0.1","MIT","https://github.com/kevva/dir-glob"
"dns-packet@5.6.1","MIT","https://github.com/mafintosh/dns-packet"
"doctrine@3.0.0","Apache-2.0","https://github.com/eslint/doctrine"
"dom-accessibility-api@0.5.16","MIT","https://github.com/eps1lon/dom-accessibility-api"
"dom-accessibility-api@0.6.3","MIT","https://github.com/eps1lon/dom-accessibility-api"
"dom-converter@0.2.0","MIT","https://github.com/AriaMinaei/dom-converter"
"dom-serializer@1.4.1","MIT","https://github.com/cheeriojs/dom-renderer"
"dom-serializer@2.0.0","MIT","https://github.com/cheeriojs/dom-serializer"
"domelementtype@2.3.0","BSD-2-Clause","https://github.com/fb55/domelementtype"
"domhandler@4.3.1","BSD-2-Clause","https://github.com/fb55/domhandler"
"domhandler@5.0.3","BSD-2-Clause","https://github.com/fb55/domhandler"
"dompurify@3.3.1","(MPL-2.0 OR Apache-2.0)","https://github.com/cure53/DOMPurify"
"domutils@2.8.0","BSD-2-Clause","https://github.com/fb55/domutils"
"domutils@3.2.2","BSD-2-Clause","https://github.com/fb55/domutils"
"dot-case@3.0.4","MIT","https://github.com/blakeembrey/change-case"
"dotenv@16.6.1","BSD-2-Clause","https://github.com/motdotla/dotenv"
"dset@3.1.4","MIT","https://github.com/lukeed/dset"
"duck@0.1.12","BSD*","https://github.com/mwilliamson/duck.js"
"eastasianwidth@0.2.0","MIT","https://github.com/komagata/eastasianwidth"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"electron-to-chromium@1.5.286","ISC","https://github.com/kilian/electron-to-chromium"
"emoji-mart@5.6.0","MIT","https://github.com/missive/emoji-mart"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex"
"emoji-regex@9.2.2","MIT","https://github.com/mathiasbynens/emoji-regex"
"emojibase-data@16.0.3","MIT","https://github.com/milesj/emojibase"
"emojis-list@3.0.0","MIT","https://github.com/kikobeats/emojis-list"
"empathic@2.0.0","MIT","https://github.com/lukeed/empathic"
"encodeurl@2.0.0","MIT","https://github.com/pillarjs/encodeurl"
"engine.io-client@6.6.4","MIT","https://github.com/socketio/socket.io"
"engine.io-parser@5.2.3","MIT","https://github.com/socketio/socket.io"
"enhanced-resolve@5.19.0","MIT","https://github.com/webpack/enhanced-resolve"
"entities@2.2.0","BSD-2-Clause","https://github.com/fb55/entities"
"entities@4.5.0","BSD-2-Clause","https://github.com/fb55/entities"
"entities@6.0.1","BSD-2-Clause","https://github.com/fb55/entities"
"env-ci@7.3.0","MIT","https://github.com/semantic-release/env-ci"
"env-paths@2.2.1","MIT","https://github.com/sindresorhus/env-paths"
"error-ex@1.3.4","MIT","https://github.com/qix-/node-error-ex"
"error-stack-parser@2.1.4","MIT","https://github.com/stacktracejs/error-stack-parser"
"es-module-lexer@1.7.0","MIT","https://github.com/guybedford/es-module-lexer"
"es-module-lexer@2.0.0","MIT","https://github.com/guybedford/es-module-lexer"
"esbuild@0.27.3","MIT","https://github.com/evanw/esbuild"
"escalade@3.2.0","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@5.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"eslint-scope@5.1.1","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-visitor-keys@4.2.1","Apache-2.0","https://github.com/eslint/js"
"espree@10.4.0","BSD-2-Clause","https://github.com/eslint/js"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estree-walker@2.0.2","MIT","https://github.com/Rich-Harris/estree-walker"
"estree-walker@3.0.3","MIT","https://github.com/Rich-Harris/estree-walker"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"eval@0.1.8","MIT","https://github.com/pierrec/node-eval"
"eventemitter2@6.4.9","MIT","https://github.com/hij1nx/EventEmitter2"
"eventemitter3@4.0.7","MIT","https://github.com/primus/eventemitter3"
"events@3.3.0","MIT","https://github.com/Gozala/events"
"execa@5.1.1","MIT","https://github.com/sindresorhus/execa"
"expect-type@1.3.0","Apache-2.0","https://github.com/mmkal/expect-type"
"express@4.22.1","MIT","https://github.com/expressjs/express"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"fake-indexeddb@6.2.5","Apache-2.0","https://github.com/dumbmatter/fakeIndexedDB"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-glob@3.3.3","MIT","https://github.com/mrmlnc/fast-glob"
"fast-uri@3.1.0","BSD-3-Clause","https://github.com/fastify/fast-uri"
"fastq@1.20.1","ISC","https://github.com/mcollina/fastq"
"faye-websocket@0.11.4","Apache-2.0","https://github.com/faye/faye-websocket-node"
"fb-watchman@2.0.2","Apache-2.0","https://github.com/facebook/watchman"
"fbjs-css-vars@1.0.2","MIT","https://github.com/facebook/fbjs"
"fbjs@3.0.5","MIT","https://github.com/facebook/fbjs"
"fdir@6.5.0","MIT","https://github.com/thecodrr/fdir"
"fetch-blob@3.2.0","MIT","https://github.com/node-fetch/fetch-blob"
"fflate@0.8.2","MIT","https://github.com/101arrowz/fflate"
"figures@3.2.0","MIT","https://github.com/sindresorhus/figures"
"file-type@21.3.0","MIT","https://github.com/sindresorhus/file-type"
"filesize@10.1.6","BSD-3-Clause","https://github.com/avoidwork/filesize.js"
"fill-range@7.1.1","MIT","https://github.com/jonschlinkert/fill-range"
"filter-obj@1.1.0","MIT","https://github.com/sindresorhus/filter-obj"
"filter-obj@5.1.0","MIT","https://github.com/sindresorhus/filter-obj"
"finalhandler@1.3.2","MIT","https://github.com/pillarjs/finalhandler"
"find-cache-dir@3.3.2","MIT","https://github.com/avajs/find-cache-dir"
"find-root@1.1.0","MIT","https://github.com/js-n/find-root"
"find-up@4.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"flat@5.0.2","BSD-3-Clause","https://github.com/hughsk/flat"
"follow-redirects@1.15.11","MIT","https://github.com/follow-redirects/follow-redirects"
"foreground-child@3.3.1","ISC","https://github.com/tapjs/foreground-child"
"formdata-polyfill@4.0.10","MIT","git+https://jimmywarting@github.com/jimmywarting/FormData"
"forwarded@0.2.0","MIT","https://github.com/jshttp/forwarded"
"foxact@0.2.52","MIT","https://github.com/SukkaW/foxact"
"fraction.js@5.3.4","MIT","https://github.com/rawify/Fraction.js"
"fractional-indexing@3.2.0","CC0-1.0","https://github.com/rocicorp/fractional-indexing"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh"
"fromentries@1.3.2","MIT","https://github.com/feross/fromentries"
"fs-minipass@2.1.0","ISC","https://github.com/npm/fs-minipass"
"fuse.js@7.1.0","Apache-2.0","https://github.com/krisk/Fuse"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
"get-nonce@1.0.1","MIT","https://github.com/theKashey/get-nonce"
"get-package-type@0.1.0","MIT","https://github.com/cfware/get-package-type"
"get-stream@6.0.1","MIT","https://github.com/sindresorhus/get-stream"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-to-regex.js@1.2.0","Apache-2.0","https://github.com/streamich/glob-to-regex"
"glob-to-regexp@0.4.1","BSD-2-Clause","https://github.com/fitzgen/glob-to-regexp"
"glob@10.5.0","ISC","https://github.com/isaacs/node-glob"
"glob@11.1.0","BlueOak-1.0.0","https://github.com/isaacs/node-glob"
"glob@13.0.3","BlueOak-1.0.0","https://github.com/isaacs/node-glob"
"globby@11.1.0","MIT","https://github.com/sindresorhus/globby"
"glur@1.1.2","MIT","https://github.com/nodeca/glur"
"graceful-fs@4.2.11","ISC","https://github.com/isaacs/node-graceful-fs"
"graphemer@1.4.0","MIT","https://github.com/flmnt/graphemer"
"graphql-config@5.1.5","MIT","https://github.com/kamilkisiela/graphql-config"
"graphql-request@6.1.0","MIT","https://github.com/jasonkuhrt/graphql-request"
"graphql-tag@2.12.6","MIT","https://github.com/apollographql/graphql-tag"
"graphql-ws@6.0.7","MIT","https://github.com/enisdenjo/graphql-ws"
"graphql@16.12.0","MIT","https://github.com/graphql/graphql-js"
"hachure-fill@0.5.2","MIT","https://github.com/pshihn/hachure-fill"
"handle-thing@2.0.1","MIT","https://github.com/indutny/handle-thing"
"happy-dom@20.6.1","MIT","https://github.com/capricorn86/happy-dom"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"hast-util-from-html@2.0.3","MIT","https://github.com/syntax-tree/hast-util-from-html"
"hast-util-from-parse5@8.0.3","MIT","https://github.com/syntax-tree/hast-util-from-parse5"
"hast-util-parse-selector@4.0.0","MIT","https://github.com/syntax-tree/hast-util-parse-selector"
"hast-util-to-html@9.0.5","MIT","https://github.com/syntax-tree/hast-util-to-html"
"hast-util-whitespace@3.0.0","MIT","https://github.com/syntax-tree/hast-util-whitespace"
"hastscript@9.0.1","MIT","https://github.com/syntax-tree/hastscript"
"he@1.2.0","MIT","https://github.com/mathiasbynens/he"
"header-case@2.0.4","MIT","https://github.com/blakeembrey/change-case"
"headers-polyfill@4.0.3","MIT","https://github.com/mswjs/headers-polyfill"
"history@5.3.0","MIT","https://github.com/remix-run/history"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"howler@2.2.4","MIT","https://github.com/goldfire/howler.js"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js"
"html-minifier-terser@6.1.0","MIT","https://github.com/terser/html-minifier-terser"
"html-parse-stringify2@2.0.1","MIT","https://github.com/rayd/html-parse-stringify2"
"html-parse-stringify@3.0.1","MIT","https://github.com/henrikjoreteg/html-parse-stringify"
"html-void-elements@3.0.0","MIT","https://github.com/wooorm/html-void-elements"
"html-webpack-plugin@5.6.6","MIT","https://github.com/jantimon/html-webpack-plugin"
"html2canvas@1.4.1","MIT","https://github.com/niklasvh/html2canvas"
"htmlparser2@6.1.0","MIT","https://github.com/fb55/htmlparser2"
"htmlparser2@8.0.2","MIT","https://github.com/fb55/htmlparser2"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver"
"http-errors@1.8.1","MIT","https://github.com/jshttp/http-errors"
"http-errors@2.0.1","MIT","https://github.com/jshttp/http-errors"
"http-parser-js@0.5.10","MIT","https://github.com/creationix/http-parser-js"
"http-proxy-agent@7.0.2","MIT","https://github.com/TooTallNate/proxy-agents"
"http-proxy-middleware@2.0.9","MIT","https://github.com/chimurai/http-proxy-middleware"
"http-proxy@1.18.1","MIT","https://github.com/http-party/node-http-proxy"
"https-proxy-agent@5.0.1","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"https-proxy-agent@7.0.6","MIT","https://github.com/TooTallNate/proxy-agents"
"human-signals@2.1.0","Apache-2.0","https://github.com/ehmicky/human-signals"
"hyperdyperid@1.2.0","MIT","https://github.com/streamich/hyperdyperid"
"i18next-translation-parser@1.0.1","MIT","https://github.com/i18next/i18next-translation-parser"
"i18next@25.8.6","MIT","https://github.com/i18next/i18next"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.7.2","MIT","https://github.com/pillarjs/iconv-lite"
"icss-utils@5.1.0","ISC","https://github.com/css-modules/icss-utils"
"idb-keyval@6.2.2","Apache-2.0","https://github.com/jakearchibald/idb-keyval"
"idb@7.1.1","ISC","https://github.com/jakearchibald/idb"
"idb@8.0.3","ISC","https://github.com/jakearchibald/idb"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"ignore@5.3.2","MIT","https://github.com/kaelzhang/node-ignore"
"image-blob-reduce@4.1.0","MIT","https://github.com/nodeca/image-blob-reduce"
"immediate@3.0.6","MIT","https://github.com/calvinmetcalf/immediate"
"immutable@3.7.6","BSD-3-Clause","https://github.com/facebook/immutable-js"
"import-fresh@3.3.1","MIT","https://github.com/sindresorhus/import-fresh"
"import-from@4.0.0","MIT","https://github.com/sindresorhus/import-from"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"inquirer@12.11.1","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@8.2.7","MIT","https://github.com/SBoudrias/Inquirer.js"
"internmap@1.0.1","ISC","https://github.com/mbostock/internmap"
"internmap@2.0.3","ISC","https://github.com/mbostock/internmap"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"ipaddr.js@2.3.0","MIT","https://github.com/whitequark/ipaddr.js"
"is-absolute@1.0.0","MIT","https://github.com/jonschlinkert/is-absolute"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-arrayish@0.3.4","MIT","https://github.com/qix-/node-is-arrayish"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-docker@3.0.0","MIT","https://github.com/sindresorhus/is-docker"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-inside-container@1.0.0","MIT","https://github.com/sindresorhus/is-inside-container"
"is-interactive@1.0.0","MIT","https://github.com/sindresorhus/is-interactive"
"is-lower-case@2.0.2","MIT","https://github.com/blakeembrey/change-case"
"is-network-error@1.3.0","MIT","https://github.com/sindresorhus/is-network-error"
"is-node-process@1.2.0","MIT","https://github.com/mswjs/is-node-process"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-plain-obj@3.0.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-obj@4.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-relative@1.0.0","MIT","https://github.com/jonschlinkert/is-relative"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-svg@6.1.0","MIT","https://github.com/sindresorhus/is-svg"
"is-unc-path@1.0.0","MIT","https://github.com/jonschlinkert/is-unc-path"
"is-unicode-supported@0.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-upper-case@2.0.2","MIT","https://github.com/blakeembrey/change-case"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-wsl@3.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isomorphic-ws@5.0.0","MIT","https://github.com/heineiuo/isomorphic-ws"
"isomorphic.js@0.2.5","MIT","https://github.com/dmonad/isomorphic.js"
"istanbul-lib-coverage@3.2.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@6.0.3","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"jackspeak@3.4.3","BlueOak-1.0.0","https://github.com/isaacs/jackspeak"
"jackspeak@4.2.3","BlueOak-1.0.0","https://github.com/isaacs/jackspeak"
"java-properties@1.0.2","MIT","https://github.com/mattdsteele/java-properties"
"javascript-stringify@2.1.0","MIT","https://github.com/blakeembrey/javascript-stringify"
"jest-worker@27.5.1","MIT","https://github.com/facebook/jest"
"jiti@1.21.7","MIT","https://github.com/unjs/jiti"
"jiti@2.6.1","MIT","https://github.com/unjs/jiti"
"jose@5.10.0","MIT","https://github.com/panva/jose"
"jotai-effect@2.2.3","MIT","https://github.com/jotaijs/jotai-effect"
"jotai-scope@0.7.5","MIT","https://github.com/jotaijs/jotai-scope"
"jotai@2.17.1","MIT","https://github.com/pmndrs/jotai"
"jpeg-exif@1.1.4","MIT","https://github.com/zhso/jpeg-exif"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-tokens@9.0.1","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.14.2","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@4.1.1","MIT","https://github.com/nodeca/js-yaml"
"jsesc@3.1.0","MIT","https://github.com/mathiasbynens/jsesc"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-to-pretty-yaml@1.2.2","Apache-2.0","https://github.com/alexcrist/json-to-pretty-yaml"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jsonc-parser@3.3.1","MIT","https://github.com/microsoft/node-jsonc-parser"
"jsonfile@6.2.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jszip@3.10.1","(MIT OR GPL-3.0-or-later)","https://github.com/Stuk/jszip"
"katex@0.16.28","MIT","https://github.com/KaTeX/KaTeX"
"khroma@2.1.0","MIT*","https://github.com/fabiospampinato/khroma"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"langium@3.3.1","MIT","https://github.com/eclipse-langium/langium"
"launch-editor@2.12.0","MIT","https://github.com/yyx990803/launch-editor"
"layout-base@1.0.2","MIT","https://github.com/iVis-at-Bilkent/layout-base"
"layout-base@2.0.1","MIT","https://github.com/iVis-at-Bilkent/layout-base"
"lib0@0.2.117","MIT","https://github.com/dmonad/lib0"
"lie@3.3.0","MIT","https://github.com/calvinmetcalf/lie"
"lightningcss-linux-x64-gnu@1.30.2","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lightningcss@1.30.2","MPL-2.0","https://github.com/parcel-bundler/lightningcss"
"lilconfig@3.1.3","MIT","https://github.com/antonk52/lilconfig"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"linkify-it@5.0.0","MIT","https://github.com/markdown-it/linkify-it"
"listr2@4.0.5","MIT","https://github.com/cenk1cenk2/listr2"
"lit-element@3.3.3","BSD-3-Clause","https://github.com/lit/lit"
"lit-element@4.2.2","BSD-3-Clause","https://github.com/lit/lit"
"lit-html@2.8.0","BSD-3-Clause","https://github.com/lit/lit"
"lit-html@3.3.2","BSD-3-Clause","https://github.com/lit/lit"
"lit@2.8.0","BSD-3-Clause","https://github.com/lit/lit"
"lit@3.3.2","BSD-3-Clause","https://github.com/lit/lit"
"load-tsconfig@0.2.5","MIT",""
"loader-runner@4.3.1","MIT","https://github.com/webpack/loader-runner"
"loader-utils@2.0.4","MIT","https://github.com/webpack/loader-utils"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-es@4.17.21","MIT","https://github.com/lodash/lodash"
"lodash-es@4.17.23","MIT","https://github.com/lodash/lodash"
"lodash.clonedeep@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.ismatch@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.sortby@4.7.0","MIT","https://github.com/lodash/lodash"
"lodash.truncate@4.4.2","MIT","https://github.com/lodash/lodash"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.23","MIT","https://github.com/lodash/lodash"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols"
"log-update@4.0.0","MIT","https://github.com/sindresorhus/log-update"
"longest-streak@3.1.0","MIT","https://github.com/wooorm/longest-streak"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"lop@0.4.2","BSD-2-Clause","https://github.com/mwilliamson/lop"
"lottie-react@2.4.1","MIT","https://github.com/Gamote/lottie-react"
"lottie-web@5.13.0","MIT","https://github.com/airbnb/lottie-web"
"loupe@3.2.1","MIT","https://github.com/chaijs/loupe"
"lower-case-first@2.0.2","MIT","https://github.com/blakeembrey/change-case"
"lower-case@2.0.2","MIT","https://github.com/blakeembrey/change-case"
"lru-cache@10.4.3","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@11.2.6","BlueOak-1.0.0","https://github.com/isaacs/node-lru-cache"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lunr@2.3.9","MIT","https://github.com/olivernn/lunr.js"
"lz-string@1.5.0","MIT","https://github.com/pieroxy/lz-string"
"magic-string@0.30.21","MIT","https://github.com/Rich-Harris/magic-string"
"magic-string@0.30.8","MIT","https://github.com/rich-harris/magic-string"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-error@1.3.6","ISC","https://github.com/JsCommunity/make-error"
"mammoth@1.11.0","BSD-2-Clause","https://github.com/mwilliamson/mammoth.js"
"map-cache@0.2.2","MIT","https://github.com/jonschlinkert/map-cache"
"markdown-it@14.1.1","MIT","https://github.com/markdown-it/markdown-it"
"markdown-table@3.0.4","MIT","https://github.com/wooorm/markdown-table"
"marked@16.4.2","MIT","https://github.com/markedjs/marked"
"mdast-util-find-and-replace@3.0.2","MIT","https://github.com/syntax-tree/mdast-util-find-and-replace"
"mdast-util-from-markdown@2.0.2","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-gfm-autolink-literal@2.0.1","MIT","https://github.com/syntax-tree/mdast-util-gfm-autolink-literal"
"mdast-util-gfm-footnote@2.1.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-footnote"
"mdast-util-gfm-strikethrough@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-strikethrough"
"mdast-util-gfm-table@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-table"
