"module name","license","repository"
"@rollup/rollup-linux-x64-gnu@4.57.1","MIT","https://github.com/rollup/rollup"
"@sentry-internal/browser-utils@9.47.1","MIT","https://github.com/getsentry/sentry-javascript"
"@sentry-internal/feedback@9.47.1","MIT","https://github.com/getsentry/sentry-javascript"
"@sentry-internal/replay-canvas@9.47.1","MIT","https://github.com/getsentry/sentry-javascript"
"@sentry-internal/replay@9.47.1","MIT","https://github.com/getsentry/sentry-javascript"
"@sentry/babel-plugin-component-annotate@4.9.1","MIT","https://github.com/getsentry/sentry-javascript-bundler-plugins"
"@sentry/browser@9.47.1","MIT","https://github.com/getsentry/sentry-javascript"
"@sentry/bundler-plugin-core@4.9.1","MIT","https://github.com/getsentry/sentry-javascript-bundler-plugins"
"@sentry/cli-linux-x64@2.58.4","FSL-1.1-MIT","https://github.com/getsentry/sentry-cli"
"@sentry/cli@2.58.4","FSL-1.1-MIT","https://github.com/getsentry/sentry-cli"
"@sentry/core@9.47.1","MIT","https://github.com/getsentry/sentry-javascript"
"@sentry/react@9.47.1","MIT","https://github.com/getsentry/sentry-javascript"
"@sentry/webpack-plugin@4.9.1","MIT","https://github.com/getsentry/sentry-javascript-bundler-plugins"
"@shikijs/core@3.22.0","MIT","https://github.com/shikijs/shiki"
"@shikijs/engine-javascript@3.22.0","MIT","https://github.com/shikijs/shiki"
"@shikijs/engine-oniguruma@3.22.0","MIT","https://github.com/shikijs/shiki"
"@shikijs/langs@3.22.0","MIT","https://github.com/shikijs/shiki"
"@shikijs/themes@3.22.0","MIT","https://github.com/shikijs/shiki"
"@shikijs/types@3.22.0","MIT","https://github.com/shikijs/shiki"
"@shikijs/vscode-textmate@10.0.2","MIT","https://github.com/shikijs/vscode-textmate"
"@socket.io/component-emitter@3.1.2","MIT","https://github.com/socketio/emitter"
"@storybook/builder-vite@10.2.8","MIT","https://github.com/storybookjs/storybook"
"@storybook/csf-plugin@10.2.8","MIT","https://github.com/storybookjs/storybook"
"@storybook/global@5.0.0","MIT","https://github.com/storybookjs/global"
"@storybook/icons@2.0.1","MIT","https://github.com/storybookjs/icons"
"@storybook/react-dom-shim@10.2.8","MIT","https://github.com/storybookjs/storybook"
"@storybook/react-vite@10.2.8","MIT","https://github.com/storybookjs/storybook"
"@storybook/react@10.2.8","MIT","https://github.com/storybookjs/storybook"
"@swc/core-linux-x64-gnu@1.15.11","Apache-2.0 AND MIT","https://github.com/swc-project/swc"
"@swc/core@1.15.11","Apache-2.0","https://github.com/swc-project/swc"
"@swc/counter@0.1.3","Apache-2.0","https://github.com/swc-project/pkgs"
"@swc/types@0.1.25","Apache-2.0","https://github.com/swc-project/swc"
"@tailwindcss/node@4.1.18","MIT","https://github.com/tailwindlabs/tailwindcss"
"@tailwindcss/oxide-linux-x64-gnu@4.1.18","MIT","https://github.com/tailwindlabs/tailwindcss"
"@tailwindcss/oxide@4.1.18","MIT","https://github.com/tailwindlabs/tailwindcss"
"@tailwindcss/postcss@4.1.18","MIT","https://github.com/tailwindlabs/tailwindcss"
"@testing-library/dom@10.4.1","MIT","https://github.com/testing-library/dom-testing-library"
"@testing-library/jest-dom@6.9.1","MIT","https://github.com/testing-library/jest-dom"
"@testing-library/react@16.3.2","MIT","https://github.com/testing-library/react-testing-library"
"@testing-library/user-event@14.6.1","MIT","https://github.com/testing-library/user-event"
"@theguild/federation-composition@0.21.3","MIT","https://github.com/graphql-hive/federation-composition"
"@toeverything/pdf-viewer-types@0.1.1","MPL-2.0","https://github.com/toeverything/pdfium-builder"
"@toeverything/pdf-viewer@0.1.1","MPL-2.0","https://github.com/toeverything/pdfium-builder"
"@toeverything/pdfium@0.1.1","MPL-2.0","https://github.com/toeverything/pdfium-builder"
"@toeverything/theme@1.1.23","Custom: http://mozilla.org/MPL/2.0/.","https://github.com/toeverything/design"
"@tokenizer/inflate@0.4.1","MIT","https://github.com/Borewit/tokenizer-inflate"
"@tokenizer/token@0.3.0","MIT","https://github.com/Borewit/tokenizer-token"
"@tsconfig/node10@1.0.12","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node12@1.0.11","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node14@1.0.3","MIT","https://github.com/tsconfig/bases"
"@tsconfig/node16@1.0.4","MIT","https://github.com/tsconfig/bases"
"@types/animejs@3.1.13","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/aria-query@5.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__core@7.20.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__generator@7.27.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__generator@7.6.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__template@7.4.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/babel__traverse@7.28.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/body-parser@1.19.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/bonjour@3.5.13","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/bytes@3.1.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/chai@5.2.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/connect-history-api-fallback@1.5.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/connect@3.4.38","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-array@3.2.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-axis@3.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-brush@3.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-chord@3.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-color@3.1.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-contour@3.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-delaunay@6.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-dispatch@3.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-drag@3.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-dsv@3.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-ease@3.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-fetch@3.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-force@3.0.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-format@3.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-geo@3.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-hierarchy@3.1.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-interpolate@3.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-path@3.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-polygon@3.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-quadtree@3.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-random@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-scale-chromatic@3.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-scale@4.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-selection@3.0.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-shape@3.1.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-time-format@4.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-time@3.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-timer@3.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-transition@3.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3-zoom@3.0.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/d3@7.4.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/debug@4.1.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/deep-eql@4.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/doctrine@0.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/dom-webcodecs@0.1.18","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint-scope@3.7.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/eslint@9.6.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/estree@1.0.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-serve-static-core@4.19.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express-serve-static-core@5.1.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express@4.17.25","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/express@5.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/geojson@7946.0.16","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/hast@3.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/html-minifier-terser@6.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-errors@2.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/http-proxy@1.17.17","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/image-blob-reduce@4.1.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/js-yaml@4.0.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/json-schema@7.0.15","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/katex@0.16.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash-es@4.17.12","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash.clonedeep@4.5.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash.ismatch@4.4.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash.merge@4.6.9","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/lodash@4.17.23","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mdast@4.0.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime-types@3.0.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/mime@1.3.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ms@2.1.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@22.19.11","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/node@25.2.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/parse-json@4.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pdfkit@0.17.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pdfmake@0.2.13","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/pica@9.0.5","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/qs@6.14.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/range-parser@1.2.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react-dom@19.2.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/react@19.2.14","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/resolve@1.20.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/retry@0.12.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/semver@7.7.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/send@0.17.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/send@1.2.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-index@1.9.4","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-static@1.15.10","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/serve-static@2.2.0","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/sockjs@0.3.36","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/statuses@2.0.6","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/trusted-types@2.0.7","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/unist@3.0.3","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/webpack-env@1.18.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/whatwg-mimetype@3.0.2","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/wicg-file-system-access@2020.9.8","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@types/ws@8.18.1","MIT","https://github.com/DefinitelyTyped/DefinitelyTyped"
"@ungap/structured-clone@1.3.0","ISC","https://github.com/ungap/structured-clone"
"@vanilla-extract/babel-plugin-debug-ids@1.2.2","MIT","https://github.com/vanilla-extract-css/vanilla-extract"
"@vanilla-extract/compiler@0.3.4","MIT","https://github.com/vanilla-extract-css/vanilla-extract"
"@vanilla-extract/css@1.18.0","MIT","https://github.com/vanilla-extract-css/vanilla-extract"
"@vanilla-extract/dynamic@2.1.5","MIT","https://github.com/vanilla-extract-css/vanilla-extract"
"@vanilla-extract/integration@8.0.7","MIT","https://github.com/vanilla-extract-css/vanilla-extract"
"@vanilla-extract/private@1.0.9","MIT","https://github.com/vanilla-extract-css/vanilla-extract"
"@vanilla-extract/vite-plugin@5.1.4","MIT","https://github.com/vanilla-extract-css/vanilla-extract"
"@vanilla-extract/webpack-plugin@2.3.25","MIT","https://github.com/vanilla-extract-css/vanilla-extract"
"@vitest/expect@3.2.4","MIT","https://github.com/vitest-dev/vitest"
"@vitest/mocker@3.2.4","MIT","https://github.com/vitest-dev/vitest"
"@vitest/pretty-format@3.2.4","MIT","https://github.com/vitest-dev/vitest"
"@vitest/runner@3.2.4","MIT","https://github.com/vitest-dev/vitest"
"@vitest/snapshot@3.2.4","MIT","https://github.com/vitest-dev/vitest"
"@vitest/spy@3.2.4","MIT","https://github.com/vitest-dev/vitest"
"@vitest/utils@3.2.4","MIT","https://github.com/vitest-dev/vitest"
"@webassemblyjs/ast@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/floating-point-hex-parser@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-api-error@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-buffer@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-numbers@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-bytecode@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/helper-wasm-section@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/ieee754@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/leb128@1.13.2","Apache-2.0","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/utf8@1.13.2","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-edit@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-gen@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-opt@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wasm-parser@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webassemblyjs/wast-printer@1.14.1","MIT","https://github.com/xtuc/webassemblyjs"
"@webcontainer/api@1.6.1","MIT","https://github.com/stackblitz/webcontainer-core"
"@whatwg-node/disposablestack@0.0.6","MIT","https://github.com/ardatan/whatwg-node"
"@whatwg-node/fetch@0.10.13","MIT","https://github.com/ardatan/whatwg-node"
"@whatwg-node/node-fetch@0.8.5","MIT","https://github.com/ardatan/whatwg-node"
"@whatwg-node/promise-helpers@1.3.2","MIT","https://github.com/ardatan/whatwg-node"
"@xmldom/xmldom@0.8.11","MIT","https://github.com/xmldom/xmldom"
"@xtuc/ieee754@1.2.0","BSD-3-Clause","https://github.com/feross/ieee754"
"@xtuc/long@4.2.2","Apache-2.0","https://github.com/dcodeIO/long.js"
"accepts@1.3.8","MIT","https://github.com/jshttp/accepts"
"acorn-import-phases@1.0.4","MIT","https://github.com/nicolo-ribaudo/acorn-import-phases"
"acorn-jsx@5.3.2","MIT","https://github.com/acornjs/acorn-jsx"
"acorn-walk@8.3.4","MIT","https://github.com/acornjs/acorn"
"acorn@8.15.0","MIT","https://github.com/acornjs/acorn"
"agent-base@6.0.2","MIT","https://github.com/TooTallNate/node-agent-base"
"agent-base@7.1.4","MIT","https://github.com/TooTallNate/proxy-agents"
"aggregate-error@3.1.0","MIT","https://github.com/sindresorhus/aggregate-error"
"ajv-formats@2.1.1","MIT","https://github.com/ajv-validator/ajv-formats"
"ajv-keywords@5.1.0","MIT","https://github.com/epoberezkin/ajv-keywords"
"ajv@8.17.1","MIT","https://github.com/ajv-validator/ajv"
"animejs@4.3.5","MIT","https://github.com/juliangarnier/anime"
"ansi-escapes@4.3.2","MIT","https://github.com/sindresorhus/ansi-escapes"
"ansi-html-community@0.0.8","Apache-2.0","https://github.com/mahdyar/ansi-html-community"
"ansi-regex@5.0.1","MIT","https://github.com/chalk/ansi-regex"
"ansi-regex@6.2.2","MIT","https://github.com/chalk/ansi-regex"
"ansi-styles@4.3.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@5.2.0","MIT","https://github.com/chalk/ansi-styles"
"ansi-styles@6.2.3","MIT","https://github.com/chalk/ansi-styles"
"anymatch@3.1.3","ISC","https://github.com/micromatch/anymatch"
"arg@4.1.3","MIT","https://github.com/zeit/arg"
"argparse@1.0.10","MIT","https://github.com/nodeca/argparse"
"argparse@2.0.1","Python-2.0","https://github.com/nodeca/argparse"
"aria-hidden@1.2.6","MIT","https://github.com/theKashey/aria-hidden"
"aria-query@5.3.0","Apache-2.0","https://github.com/A11yance/aria-query"
"aria-query@5.3.2","Apache-2.0","https://github.com/A11yance/aria-query"
"array-union@2.1.0","MIT","https://github.com/sindresorhus/array-union"
"asap@2.0.6","MIT","https://github.com/kriskowal/asap"
"asn1js@3.0.7","BSD-3-Clause","https://github.com/PeculiarVentures/asn1.js"
"assertion-error@2.0.1","MIT","https://github.com/chaijs/assertion-error"
"ast-types@0.16.1","MIT","https://github.com/benjamn/ast-types"
"astral-regex@2.0.0","MIT","https://github.com/kevva/astral-regex"
"auto-bind@4.0.0","MIT","https://github.com/sindresorhus/auto-bind"
"autoprefixer@10.4.24","MIT","https://github.com/postcss/autoprefixer"
"babel-plugin-macros@3.1.0","MIT","https://github.com/kentcdodds/babel-plugin-macros"
"bail@2.0.2","MIT","https://github.com/wooorm/bail"
"balanced-match@1.0.2","MIT","https://github.com/juliangruber/balanced-match"
"balanced-match@4.0.2","MIT","https://github.com/juliangruber/balanced-match"
"base64-arraybuffer@1.0.2","MIT","https://github.com/niklasvh/base64-arraybuffer"
"base64-js@1.3.1","MIT","https://github.com/beatgammit/base64-js"
"base64-js@1.5.1","MIT","https://github.com/beatgammit/base64-js"
"baseline-browser-mapping@2.9.19","Apache-2.0","https://github.com/web-platform-dx/baseline-browser-mapping"
"batch@0.6.1","MIT","https://github.com/visionmedia/batch"
"big.js@5.2.2","MIT","https://github.com/MikeMcl/big.js"
"binary-extensions@2.3.0","MIT","https://github.com/sindresorhus/binary-extensions"
"bind-event-listener@3.0.0","MIT","https://github.com/alexreardon/bind-event-listener"
"bl@4.1.0","MIT","https://github.com/rvagg/bl"
"bluebird@3.4.7","MIT","https://github.com/petkaantonov/bluebird"
"body-parser@1.20.4","MIT","https://github.com/expressjs/body-parser"
"bonjour-service@1.3.0","MIT","https://github.com/onlxltd/bonjour-service"
"boolbase@1.0.0","ISC","https://github.com/fb55/boolbase"
"brace-expansion@2.0.2","MIT","https://github.com/juliangruber/brace-expansion"
"brace-expansion@5.0.2","MIT","https://github.com/juliangruber/brace-expansion"
"braces@3.0.3","MIT","https://github.com/micromatch/braces"
"brotli@1.3.3","MIT","https://github.com/devongovett/brotli.js"
"browser-image-hash@0.0.5","MIT","https://github.com/ytetsuro/image-hash"
"browserslist@4.28.1","MIT","https://github.com/browserslist/browserslist"
"bser@2.1.1","Apache-2.0","https://github.com/facebook/watchman"
"buffer-from@1.1.2","MIT","https://github.com/LinusU/buffer-from"
"buffer@5.7.1","MIT","https://github.com/feross/buffer"
"bundle-name@4.1.0","MIT","https://github.com/sindresorhus/bundle-name"
"bytes@3.1.2","MIT","https://github.com/visionmedia/bytes.js"
"bytestreamjs@2.0.1","BSD-3-Clause","https://github.com/PeculiarVentures/ByteStream.js"
"cac@6.7.14","MIT","https://github.com/egoist/cac"
"callsites@3.1.0","MIT","https://github.com/sindresorhus/callsites"
"camel-case@4.1.2","MIT","https://github.com/blakeembrey/change-case"
"camelcase@5.3.1","MIT","https://github.com/sindresorhus/camelcase"
"caniuse-api@3.0.0","MIT","https://github.com/nyalab/caniuse-api"
"caniuse-lite@1.0.30001769","CC-BY-4.0","https://github.com/browserslist/caniuse-lite"
"capital-case@1.0.4","MIT","https://github.com/blakeembrey/change-case"
"ccount@2.0.1","MIT","https://github.com/wooorm/ccount"
"chai@5.3.3","MIT","https://github.com/chaijs/chai"
"chalk@4.1.2","MIT","https://github.com/chalk/chalk"
"chalk@5.6.2","MIT","https://github.com/chalk/chalk"
"change-case-all@1.0.15","MIT","https://github.com/btxtiger/change-case-all"
"change-case@4.1.2","MIT","https://github.com/blakeembrey/change-case"
"character-entities-html4@2.1.0","MIT","https://github.com/wooorm/character-entities-html4"
"character-entities-legacy@3.0.0","MIT","https://github.com/wooorm/character-entities-legacy"
"character-entities@2.0.2","MIT","https://github.com/wooorm/character-entities"
"chardet@2.1.1","MIT","https://github.com/runk/node-chardet"
"check-error@2.1.3","MIT","https://github.com/chaijs/check-error"
"check-password-strength@3.0.0","MIT","https://github.com/deanilvincent/check-password-strength"
"chevrotain-allstar@0.3.1","MIT","https://github.com/langium/chevrotain-allstar"
"chevrotain@11.0.3","Apache-2.0","https://github.com/Chevrotain/chevrotain"
"chokidar@3.6.0","MIT","https://github.com/paulmillr/chokidar"
"chownr@2.0.0","ISC","https://github.com/isaacs/chownr"
"chromatic@13.3.5","MIT","https://github.com/chromaui/chromatic-cli"
"chrome-trace-event@1.0.4","MIT","https://github.com/samccone/chrome-trace-event"
"clean-css@5.3.3","MIT","https://github.com/clean-css/clean-css"
"clean-stack@2.2.0","MIT","https://github.com/sindresorhus/clean-stack"
"cli-cursor@3.1.0","MIT","https://github.com/sindresorhus/cli-cursor"
"cli-spinners@2.9.2","MIT","https://github.com/sindresorhus/cli-spinners"
"cli-truncate@2.1.0","MIT","https://github.com/sindresorhus/cli-truncate"
"cli-width@3.0.0","ISC","https://github.com/knownasilya/cli-width"
"cli-width@4.1.0","ISC","https://github.com/knownasilya/cli-width"
"client-only@0.0.1","MIT",""
"clipanion@3.2.1","MIT","https://github.com/arcanis/clipanion"
"cliui@8.0.1","ISC","https://github.com/yargs/cliui"
"clone-deep@4.0.1","MIT","https://github.com/jonschlinkert/clone-deep"
"clone@1.0.4","MIT","https://github.com/pvorb/node-clone"
"clsx@2.1.1","MIT","https://github.com/lukeed/clsx"
"cmdk@1.1.1","MIT","https://github.com/pacocoursey/cmdk"
"collapse-white-space@2.1.0","MIT","https://github.com/wooorm/collapse-white-space"
"color-convert@2.0.1","MIT","https://github.com/Qix-/color-convert"
"color-name@1.1.4","MIT","https://github.com/colorjs/color-name"
"color-string@1.9.1","MIT","https://github.com/Qix-/color-string"
"color@4.2.3","MIT","https://github.com/Qix-/color"
"colord@2.9.3","MIT","https://github.com/omgovich/colord"
"colorette@2.0.20","MIT","https://github.com/jorgebucaran/colorette"
"comma-separated-tokens@2.0.3","MIT","https://github.com/wooorm/comma-separated-tokens"
"commander@11.1.0","MIT","https://github.com/tj/commander.js"
"commander@2.20.3","MIT","https://github.com/tj/commander.js"
"commander@7.2.0","MIT","https://github.com/tj/commander.js"
"commander@8.3.0","MIT","https://github.com/tj/commander.js"
"common-tags@1.8.2","MIT","https://github.com/zspecza/common-tags"
"commondir@1.0.1","MIT","https://github.com/substack/node-commondir"
"compressible@2.0.18","MIT","https://github.com/jshttp/compressible"
"compression@1.8.1","MIT","https://github.com/expressjs/compression"
"confbox@0.1.8","MIT","https://github.com/unjs/confbox"
"connect-history-api-fallback@2.0.0","MIT","https://github.com/bripkens/connect-history-api-fallback"
"constant-case@3.0.4","MIT","https://github.com/blakeembrey/change-case"
"content-disposition@0.5.4","MIT","https://github.com/jshttp/content-disposition"
"content-type@1.0.5","MIT","https://github.com/jshttp/content-type"
"convert-source-map@1.9.0","MIT","https://github.com/thlorenz/convert-source-map"
"convert-source-map@2.0.0","MIT","https://github.com/thlorenz/convert-source-map"
"cookie-signature@1.0.7","MIT","https://github.com/visionmedia/node-cookie-signature"
"cookie@0.7.2","MIT","https://github.com/jshttp/cookie"
"cookie@1.1.1","MIT","https://github.com/jshttp/cookie"
"copy-webpack-plugin@13.0.1","MIT","https://github.com/webpack-contrib/copy-webpack-plugin"
"core-js@3.48.0","MIT","https://github.com/zloirock/core-js"
"core-util-is@1.0.3","MIT","https://github.com/isaacs/core-util-is"
"cose-base@1.0.3","MIT","https://github.com/iVis-at-Bilkent/cose-base"
"cose-base@2.2.0","MIT","https://github.com/iVis-at-Bilkent/cose-base"
"cosmiconfig@7.1.0","MIT","https://github.com/davidtheclark/cosmiconfig"
"cosmiconfig@8.3.6","MIT","https://github.com/cosmiconfig/cosmiconfig"
"cosmiconfig@9.0.0","MIT","https://github.com/cosmiconfig/cosmiconfig"
"create-require@1.1.1","MIT","https://github.com/nuxt-contrib/create-require"
"cross-env@10.1.0","MIT","https://github.com/kentcdodds/cross-env"
"cross-fetch@3.2.0","MIT","https://github.com/lquixada/cross-fetch"
"cross-inspect@1.0.1","MIT","https://github.com/ardatan/graphql-tools"
"cross-spawn@7.0.6","MIT","https://github.com/moxystudio/node-cross-spawn"
"crypto-js@4.2.0","MIT","https://github.com/brix/crypto-js"
"css-declaration-sorter@7.3.1","ISC","https://github.com/Siilwyn/css-declaration-sorter"
"css-line-break@2.1.0","MIT","https://github.com/niklasvh/css-line-break"
"css-loader@7.1.3","MIT","https://github.com/webpack/css-loader"
"css-select@4.3.0","BSD-2-Clause","https://github.com/fb55/css-select"
"css-select@5.2.2","BSD-2-Clause","https://github.com/fb55/css-select"
"css-tree@2.2.1","MIT","https://github.com/csstree/csstree"
"css-tree@3.1.0","MIT","https://github.com/csstree/csstree"
"css-what@6.2.2","BSD-2-Clause","https://github.com/fb55/css-what"
"css.escape@1.5.1","MIT","https://github.com/mathiasbynens/CSS.escape"
"cssesc@3.0.0","MIT","https://github.com/mathiasbynens/cssesc"
"cssnano-preset-default@7.0.10","MIT","https://github.com/cssnano/cssnano"
"cssnano-utils@5.0.1","MIT","https://github.com/cssnano/cssnano"
"cssnano@7.1.2","MIT","https://github.com/cssnano/cssnano"
